Postcode,Description,Latitude,Longitude
CM3 3FE,CM3 3FE,51.814228,0.49096255
CM3 3FE,CM3 3FE,51.814228,0.49096255
B11 3JY,B11 3JY,52.450581,-1.8596406
M19 3LH,M19 3LH,53.4428,-2.1836908
CM1 1GU,CM1 1GU,51.740636,0.47830721
BN3 2DJ,BN3 2DJ,50.82845,-0.1774696
LE14 3DT,LE14 3DT,52.750745,-1.0084663
SO50 9DT,SO50 9DT,50.97012,-1.3596855
DA1 5AQ,DA1 5AQ,51.451945,0.20933676
RM17 5DF,RM17 5DF,51.478254,0.324008
IG8 7BQ,IG8 7BQ,51.601153,0.039056552
S61 1DE,S61 1DE,53.428613,-1.3794975
ST5 1DS,ST5 1DS,53.008244,-2.2156087
SK9 2BE,SK9 2BE,53.330468,-2.2120966
TN21 8QR,TN21 8QR,50.959929,0.25908226
E10 7ND,E10 7ND,51.566168,-0.027021461
L35 3TY,L35 3TY,53.414145,-2.7966025
BR6 6JP,BR6 6JP,51.360807,0.1009188
B10 0EP,B10 0EP,52.461918,-1.8528049
SE1 5UT,SE1 5UT,51.492204,-0.082307141
E12 6ER,E12 6ER,51.547472,0.055766178
M24 4BB,M24 4BB,53.552651,-2.2035775
DY7 5DY,DY7 5DY,52.514316,-2.2631044
NG19 8DE,NG19 8DE,53.165628,-1.2016756
CM17 0BH,CM17 0BH,51.786276,0.13457967
EC1M 5SX,EC1M 5SX,51.521841,-0.10480359
UB4 9YQ,UB4 9YQ,51.52213,-0.38958191
RM9 6BX,RM9 6BX,51.53907,0.13248035
E17 7EF,E17 7EF,51.58326,-0.032747761
PR2 2YH,PR2 2YH,53.761099,-2.7468343
GU19 5AX,GU19 5AX,51.361722,-0.69185436
BS10 5LH,BS10 5LH,51.496237,-2.5962763
PE29 3LJ,PE29 3LJ,52.33053,-0.18231963
WR14 1UQ,WR14 1UQ,52.12841,-2.3216654
DN4 0PL,DN4 0PL,53.506814,-1.1513284
B28 8AB,B28 8AB,52.436801,-1.8465485
SG10 6HQ,SG10 6HQ,51.861272,0.072292895
W6 0QH,W6 0QH,51.496521,-0.24306339
ST19 5EP,ST19 5EP,52.721272,-2.1064958
LE14 2NJ,LE14 2NJ,52.752597,-0.97156091
BL9 0ST,BL9 0ST,53.588481,-2.3005381
EH41 3QD,EH41 3QD,55.959534,-2.7714126
BH1 1LY,BH1 1LY,50.722967,-1.8747153
G3 8SN,G3 8SN,55.86678,-4.2951799
CR4 2JR,CR4 2JR,51.407189,-0.15981564
SE17 2SX,SE17 2SX,51.490065,-0.082382496
BN22 0UQ,BN22 0UQ,50.808925,0.27102252
NG22 8NF,NG22 8NF,53.109911,-0.991696
CR7 8QH,CR7 8QH,51.402009,-0.095643169
NG18 4LQ,NG18 4LQ,53.130355,-1.1535908
TS12 1DN,TS12 1DN,54.584,-0.97538794
BT7 1NZ,BT7 1NZ,,
N1 7GU,N1 7GU,,
BS1 6DG,BS1 6DG,51.450721,-2.5820692
ME10 2JW,ME10 2JW,51.344254,0.72641899
M21 9LP,M21 9LP,53.443915,-2.2805915
DH8 7PW,DH8 7PW,54.857848,-1.8117183
M35 9BG,M35 9BG,53.51241,-2.1562608
BN1 1UF,BN1 1UF,50.823508,-0.13959598
SK4 2LF,SK4 2LF,53.411884,-2.1745159
HP5 1SD,HP5 1SD,51.698471,-0.60968762
M33 4NH,M33 4NH,53.413056,-2.3552642
B14 6DT,B14 6DT,52.423716,-1.8916511
ML1 5LN,ML1 5LN,55.797828,-3.9083147
LS12 5JN,LS12 5JN,53.784192,-1.6094479
L19 6PA,L19 6PA,53.357735,-2.8985335
PL6 8BR,PL6 8BR,50.420732,-4.1047125
DE13 9HG,DE13 9HG,52.843269,-1.6689805
TS26 0AB,TS26 0AB,54.682501,-1.2464544
BA5 2PF,BA5 2PF,51.210258,-2.6477181
MK12 5NF,MK12 5NF,52.060014,-0.83479231
EX8 2SG,EX8 2SG,50.616982,-3.4084003
NW3 6LH,NW3 6LH,51.544927,-0.17705079
CV23 8DT,CV23 8DT,52.296688,-1.2854407
GU11 3DF,GU11 3DF,51.240638,-0.76187757
S10 2HW,S10 2HW,53.380352,-1.4852499
PR1 1LD,PR1 1LD,53.773356,-2.7072676
LL65 2HY,LL65 2HY,53.303824,-4.6306299
LS8 1AY,LS8 1AY,53.843252,-1.5134536
LS1 4BJ,LS1 4BJ,53.793514,-1.5435245
UB10 9LL,UB10 9LL,51.546842,-0.46002722
LU3 2UF,LU3 2UF,51.912489,-0.44711471
BT61 7JD,BT61 7JD,,
SW7 2PG,SW7 2PG,51.499112,-0.17369272
N11 1GN,N11 1GN,51.625348,-0.15186894
RG9 1DY,RG9 1DY,51.529813,-0.89972631
BD21 1SX,BD21 1SX,53.862963,-1.9112861
CR0 1JB,CR0 1JB,51.368278,-0.096798722
IG1 4TG,IG1 4TG,51.564176,0.06628765
LS20 9BS,LS20 9BS,53.874106,-1.7069097
EC2V 6DN,EC2V 6DN,51.514285,-0.093587264
BD23 3LN,BD23 3LN,53.97031,-2.0443707
IG11 7NF,IG11 7NF,51.537578,0.079848936
S40 4UB,S40 4UB,53.246514,-1.4701472
BL9 6NX,BL9 6NX,53.607448,-2.2926174
EH1 1QW,EH1 1QW,55.949616,-3.1880946
W1D 2JT,W1D 2JT,51.515377,-0.13862476
GU21 4XD,GU21 4XD,51.32806,-0.58105905
RM10 7QL,RM10 7QL,51.556593,0.15434795
NN5 4DB,NN5 4DB,52.235365,-0.94086914
B33 8BB,B33 8BB,52.482552,-1.8097981
WS11 1AP,WS11 1AP,52.687532,-2.031542
BB8 8AT,BB8 8AT,53.851495,-2.1765246
LA5 0AL,LA5 0AL,54.198898,-2.8335606
DA11 9DD,DA11 9DD,51.446793,0.32867046
M12 4JD,M12 4JD,53.472374,-2.2196742
B15 3BH,B15 3BH,52.468664,-1.9233369
B14 7QG,B14 7QG,52.430411,-1.8983708
M12 5XH,M12 5XH,,
HP10 9TQ,HP10 9TQ,51.609308,-0.69838392
W3 7PY,W3 7PY,51.509026,-0.25001823
B14 7EW,B14 7EW,52.431213,-1.8903826
RM16 4BD,RM16 4BD,51.481344,0.3628803
WD6 2HP,WD6 2HP,51.647592,-0.25273867
E5 0PL,E5 0PL,51.551913,-0.050025097
NE45 5QZ,NE45 5QZ,54.965526,-2.040313
LE3 2JE,LE3 2JE,52.603898,-1.1744631
CV11 6FZ,CV11 6FZ,52.53772,-1.438039
NG9 1AN,NG9 1AN,52.930415,-1.222403
HR4 9HN,HR4 9HN,52.061286,-2.71428
SA14 8BY,SA14 8BY,51.703882,-4.1411981
RM10 7LH,RM10 7LH,51.554903,0.1494066
ME5 0UU,ME5 0UU,51.347523,0.52241987
SO41 3RU,SO41 3RU,50.757144,-1.5352002
SE7 7AB,SE7 7AB,51.484968,0.033336078
E6 3BA,E6 3BA,51.532499,0.052712424
B66 4QX,B66 4QX,52.484639,-1.958047
DE1 1DZ,DE1 1DZ,52.924816,-1.485624
SK8 2EA,SK8 2EA,53.396832,-2.2008471
BD7 4QA,BD7 4QA,53.778423,-1.7944668
LS16 6PU,LS16 6PU,53.844658,-1.6217895
TN40 1JB,TN40 1JB,50.839496,0.47649444
SA7 9FG,SA7 9FG,51.655626,-3.9082669
RG1 3DG,RG1 3DG,51.456109,-0.9590705
NG8 2NJ,NG8 2NJ,52.949347,-1.2265138
DA1 5FL,DA1 5FL,51.46099,0.22845997
MK18 7RZ,MK18 7RZ,,
NG3 3DT,NG3 3DT,52.961835,-1.130459
RH1 1TX,RH1 1TX,51.241021,-0.16899049
SE25 5RD,SE25 5RD,51.392302,-0.06793058
CB3 9EU,CB3 9EU,52.200671,0.11371496
CR8 3PH,CR8 3PH,51.344398,-0.14304777
CX2 9GG,CX2 9GG,,
GL2 5EN,GL2 5EN,51.836619,-2.273631
SK15 2QP,SK15 2QP,53.483146,-2.0501567
EC1V 2NX,EC1V 2NX,51.527269,-0.089123626
UB6 9AH,UB6 9AH,51.526934,-0.35214718
MK40 3JG,MK40 3JG,52.138795,-0.46292894
GL52 8SL,GL52 8SL,51.942501,-2.0638024
SW19 3PZ,SW19 3PZ,51.411439,-0.21006096
CF11 7AU,CF11 7AU,51.468799,-3.1841687
CM20 1YS,CM20 1YS,51.770843,0.092165122
OX29 0SY,OX29 0SY,51.791527,-1.5223161
M45 7TA,M45 7TA,53.553024,-2.2963621
TW16 5JY,TW16 5JY,51.409764,-0.4028791
LA6 2HF,LA6 2HF,54.205655,-2.6031303
RM6 6AX,RM6 6AX,51.573038,0.14665419
RM7 9QP,RM7 9QP,51.574467,0.16969726
RM7 9QP,RM7 9QP,51.574467,0.16969726
IP5 1JL,IP5 1JL,52.059068,1.2332519
SK15 3RJ,SK15 3RJ,53.497811,-2.0341953
TW4 7LJ,TW4 7LJ,51.472113,-0.394641
IG2 7SH,IG2 7SH,51.581225,0.087153116
B11 3DJ,B11 3DJ,52.445333,-1.8399866
OL16 1SD,OL16 1SD,53.61515,-2.153829
SL3 7UB,SL3 7UB,51.502302,-0.55603088
LA2 9EB,LA2 9EB,54.034165,-2.7639512
B43 7JU,B43 7JU,52.557687,-1.9049807
EH7 4AE,EH7 4AE,55.959443,-3.1837825
S64 9EQ,S64 9EQ,53.497661,-1.3024239
SK9 1DP,SK9 1DP,53.329388,-2.2269711
SM5 4AS,SM5 4AS,51.349505,-0.16637826
CA9 3EY,CA9 3EY,54.769826,-2.3939939
EN8 8RG,EN8 8RG,51.682077,-0.04342502
B74 2UG,B74 2UG,52.58583,-1.8292183
N1 2SY,N1 2SY,51.546883,-0.091950904
NR3 1JU,NR3 1JU,52.634955,1.2963073
IG7 4NZ,IG7 4NZ,51.610787,0.11114173
SK11 6ER,SK11 6ER,53.259898,-2.130453
SK1 1EG,SK1 1EG,53.410067,-2.1565618
CR0 1YE,CR0 1YE,51.373172,-0.099124555
DD1 2HB,DD1 2HB,56.463585,-2.9662574
MK45 5AU,MK45 5AU,52.00762,-0.5276878
BB5 3DE,BB5 3DE,53.74787,-2.3905503
BB12 0RT,BB12 0RT,53.801339,-2.2534585
BB12 0RT,BB12 0RT,53.801339,-2.2534585
OX20 1TE,OX20 1TE,51.847235,-1.3546374
SO50 5GE,SO50 5GE,50.967827,-1.3597171
CF32 9RE,CF32 9RE,51.541325,-3.5937087
BB12 0NG,BB12 0NG,53.793386,-2.261289
SE19 1HW,SE19 1HW,51.426775,-0.08238654
SG1 5TF,SG1 5TF,51.917678,-0.17234429
RH19 3BL,RH19 3BL,51.126331,-0.007607745
PR9 8DG,PR9 8DG,53.674311,-2.9136145
KT4 8FL,KT4 8FL,51.38331,-0.23198222
DH1 5FE,DH1 5FE,54.798896,-1.591459
N1 7GU,N1 7GU,,
SY11 1GA,SY11 1GA,52.862668,-3.0475326
MK44 1RG,MK44 1RG,52.192659,-0.51182414
LE5 4GU,LE5 4GU,52.636334,-1.0932002
BS9 1TD,BS9 1TD,51.48237,-2.6426531
B12 9BU,B12 9BU,52.456561,-1.8862434
GL1 5TJ,GL1 5TJ,51.84983,-2.256261
NE3 1AT,NE3 1AT,55.008499,-1.6123797
BN12 6PP,BN12 6PP,50.821983,-0.45540095
SP7 8PL,SP7 8PL,51.009199,-2.1893366
M28 0AU,M28 0AU,53.530063,-2.4232248
LE1 5XR,LE1 5XR,52.629579,-1.1348863
HA7 2BW,HA7 2BW,51.604639,-0.31880808
BT38 9GU,BT38 9GU,,
SO22 4AH,SO22 4AH,51.052617,-1.3294299
CR0 3AA,CR0 3AA,51.389228,-0.1295194
W9 2QS,W9 2QS,51.524488,-0.19104295
EN5 1AH,EN5 1AH,51.645288,-0.186181
NN3 5EP,NN3 5EP,52.269356,-0.81109614
KT6 7NR,KT6 7NR,51.376197,-0.29141226
L6 2LY,L6 2LY,53.419491,-2.9582786
CR0 7SB,CR0 7SB,51.387644,-0.049485452
OL11 1EF,OL11 1EF,53.611897,-2.1596817
RM5 3JJ,RM5 3JJ,51.597554,0.16519508
CT20 2NQ,CT20 2NQ,51.080948,1.1619812
OL11 4DQ,OL11 4DQ,53.612664,-2.1882373
OX3 7HL,OX3 7HL,51.745574,-1.2024794
TN33 0HS,TN33 0HS,50.917044,0.47136192
B75 6RR,B75 6RR,52.580671,-1.8180372
ME10 4BX,ME10 4BX,51.339657,0.73573815
SK14 1BR,SK14 1BR,53.449879,-2.0826261
L37 1NH,L37 1NH,53.559414,-3.0752245
KT1 3HU,KT1 3HU,51.40856,-0.28639585
BA21 4DH,BA21 4DH,50.945945,-2.6287773
WV10 0LQ,WV10 0LQ,52.593043,-2.1153068
LU6 1BQ,LU6 1BQ,51.895712,-0.53631873
NP19 0LH,NP19 0LH,51.580684,-2.9762493
M24 1TA,M24 1TA,53.540097,-2.1853798
SS7 5SQ,SS7 5SQ,51.566977,0.55256059
IG2 7EA,IG2 7EA,51.569479,0.084724669
SE1 5NL,SE1 5NL,51.491554,-0.081037952
M8 8LW,M8 8LW,53.496123,-2.2376595
CM13 1LH,CM13 1LH,51.636246,0.35005588
DA1 4PH,DA1 4PH,51.458014,0.18924614
LS7 2SE,LS7 2SE,53.826783,-1.5566539
LE2 9NE,LE2 9NE,52.586636,-1.1526176
E8 4JA,E8 4JA,51.537587,-0.071748181
PO8 0BT,PO8 0BT,50.918464,-0.9994343
KT20 6RD,KT20 6RD,51.279928,-0.2122955
CV2 4HX,CV2 4HX,52.411461,-1.4848659
DY1 3PX,DY1 3PX,52.522029,-2.0996305
W3 8TA,W3 8TA,,
BS6 6YE,BS6 6YE,51.472238,-2.6085467
M24 2LX,M24 2LX,53.554351,-2.1865441
E16 1PR,E16 1PR,51.514026,0.021211755
HA1 1BQ,HA1 1BQ,51.580228,-0.33917907
BA3 2BB,BA3 2BB,51.291561,-2.4692124
CR4 3QJ,CR4 3QJ,51.402597,-0.17846022
W12 8JL,W12 8JL,51.505059,-0.22956495
NE26 2NN,NE26 2NN,55.04089,-1.4343492
M11 4ST,M11 4ST,53.483134,-2.1758183
B28 8JG,B28 8JG,52.434856,-1.8439224
RM17 5AJ,RM17 5AJ,51.490726,0.32406611
SE28 8ND,SE28 8ND,51.507506,0.12550119
BN11 1RL,BN11 1RL,50.8107,-0.37618632
N20 0JS,N20 0JS,51.62395,-0.16247213
S5 0DT,S5 0DT,53.434668,-1.4389107
NN10 0HW,NN10 0HW,52.288015,-0.58768609
SN5 5BP,SN5 5BP,51.582471,-1.8278043
RG1 2QU,RG1 2QU,51.449535,-0.96919278
SO19 8NH,SO19 8NH,50.90016,-1.3295734
DA8 1PY,DA8 1PY,51.48295,0.16025142
DA9 9TR,DA9 9TR,51.444372,0.27702669
BA2 2AP,BA2 2AP,51.370422,-2.3676496
BA2 2AP,BA2 2AP,51.370422,-2.3676496
N9 9JY,N9 9JY,51.634104,-0.077816047
DA8 2JS,DA8 2JS,51.473,0.19677479
RG2 8EF,RG2 8EF,51.428474,-0.94361694
CR4 4AB,CR4 4AB,51.402833,-0.16415991
UB3 3NT,UB3 3NT,51.504442,-0.41063724
E17 8HJ,E17 8HJ,51.572757,-0.031686017
SL1 5DH,SL1 5DH,51.513334,-0.63318628
RG7 1TQ,RG7 1TQ,,
M18 7WG,M18 7WG,53.45266,-2.1717469
M23 1DD,M23 1DD,53.398228,-2.2837947
SE6 1EQ,SE6 1EQ,51.435731,-0.00686408
HD5 9NG,HD5 9NG,53.654077,-1.7540537
DE21 6DS,DE21 6DS,52.928577,-1.4542059
B11 2QA,B11 2QA,52.459039,-1.8584805
RG4 6NZ,RG4 6NZ,51.475922,-0.94640924
RG4 6NZ,RG4 6NZ,51.475922,-0.94640924
EC1V 9BD,EC1V 9BD,51.524801,-0.092729995
BR5 4AZ,BR5 4AZ,51.391479,0.11508797
SM4 6RW,SM4 6RW,51.388839,-0.18484202
ME8 7RG,ME8 7RG,51.364994,0.6010907
RM1 4JB,RM1 4JB,51.586584,0.17871955
WV8 1HT,WV8 1HT,52.623845,-2.1845224
BA12 9BT,BA12 9BT,51.205313,-2.1800493
PE3 8LG,PE3 8LG,52.599192,-0.29024556
WS2 8JD,WS2 8JD,52.594843,-1.9887077
EN9 1UH,EN9 1UH,51.682925,0.015459758
E11 4DX,E11 4DX,51.56386,0.002572011
SO16 2JG,SO16 2JG,50.938196,-1.3794795
SW15 2BF,SW15 2BF,,
B19 3NX,B19 3NX,52.491875,-1.8974784
SW15 2BF,SW15 2BF,,
G32 7QP,G32 7QP,55.844983,-4.1756387
HA7 4QW,HA7 4QW,51.62017,-0.29640688
PE2 8XG,PE2 8XG,52.552031,-0.2037859
M1 3BE,M1 3BE,53.480507,-2.2347393
YO21 1QL,YO21 1QL,54.484399,-0.61913014
EN6 1SB,EN6 1SB,51.706335,-0.18081673
RG1 8BW,RG1 8BW,51.459183,-0.96508917
N17 7EQ,N17 7EQ,51.598285,-0.092526212
LE3 9SU,LE3 9SU,52.650833,-1.1754127
B17 0RN,B17 0RN,52.448022,-1.9574489
SW4 9LU,SW4 9LU,51.456862,-0.13634242
CM17 9JA,CM17 9JA,51.772521,0.13636568
SN15 3DD,SN15 3DD,51.456806,-2.1124722
EX11 1EL,EX11 1EL,50.75601,-3.2738876
HP13 5LG,HP13 5LG,51.636468,-0.75602865
PO22 7RP,PO22 7RP,50.792084,-0.62677479
EC1M 5UA,EC1M 5UA,51.521547,-0.10446981
DY9 0DR,DY9 0DR,52.423023,-2.143169
NW6 7SL,NW6 7SL,51.540987,-0.20669861
IG8 9BU,IG8 9BU,51.600578,0.024504114
CB23 6FL,CB23 6FL,52.217423,-0.051354109
SW17 9PE,SW17 9PE,51.425266,-0.16390832
BS10 7HQ,BS10 7HQ,51.510077,-2.6218178
W4 4JQ,W4 4JQ,51.490925,-0.26461203
LL55 3BP,LL55 3BP,53.153282,-4.1625593
LL55 3BP,LL55 3BP,53.153282,-4.1625593
LL55 3BP,LL55 3BP,53.153282,-4.1625593
SS9 2UR,SS9 2UR,51.548087,0.63209342
PO16 7NU,PO16 7NU,50.858132,-1.1895906
SW6 2PX,SW6 2PX,51.479051,-0.19347494
E6 3RX,E6 3RX,51.520556,0.057379019
PR1 4PN,PR1 4PN,53.750577,-2.68623
TW13 6PG,TW13 6PG,51.432741,-0.38523172
M13 9FL,M13 9FL,53.467097,-2.2204905
LE6 0LB,LE6 0LB,52.652445,-1.2460419
B68 0QQ,B68 0QQ,52.467304,-2.0049315
SS5 4NG,SS5 4NG,51.595398,0.66136913
TW5 9PW,TW5 9PW,51.486337,-0.40439653
PO5 1SA,PO5 1SA,50.792267,-1.0778513
NN18 8NZ,NN18 8NZ,52.471467,-0.70595942
AB24 2RQ,AB24 2RQ,57.171849,-2.125435
PO6 4PY,PO6 4PY,50.846744,-1.1149309
ME14 5FA,ME14 5FA,51.27356,0.53114109
LN11 9NB,LN11 9NB,53.366847,-0.006912495
RH1 5SG,RH1 5SG,51.215642,-0.16315312
B28 8AB,B28 8AB,52.436801,-1.8465485
IP3 9FH,IP3 9FH,52.034227,1.2098755
SK14 1AH,SK14 1AH,53.451651,-2.0805215
LS19 7RY,LS19 7RY,53.862513,-1.6860987
B26 1LS,B26 1LS,52.461878,-1.7954781
NE11 0JQ,NE11 0JQ,54.935974,-1.6219577
LE1 2NF,LE1 2NF,52.642561,-1.1190383
RG25 2HR,RG25 2HR,51.216863,-1.1256806
M24 1TD,M24 1TD,53.539462,-2.1837021
NR7 0HR,NR7 0HR,52.630292,1.3654719
NE15 6JB,NE15 6JB,54.969814,-1.6671898
BT4 3EU,BT4 3EU,,
CV9 2PE,CV9 2PE,52.588355,-1.5850118
PA34 5TB,PA34 5TB,56.4367,-5.470933
SN10 1JG,SN10 1JG,51.352774,-1.9953125
CV6 4FE,CV6 4FE,52.442926,-1.5122016
SL6 2RS,SL6 2RS,51.516522,-0.72877362
GU32 3DY,GU32 3DY,51.005339,-0.93807539
LE2 3JN,LE2 3JN,52.606656,-1.1012262
LE2 3JN,LE2 3JN,52.606656,-1.1012262
LE2 3JN,LE2 3JN,52.606656,-1.1012262
HP19 9LU,HP19 9LU,51.828751,-0.82754875
NR10 5FB,NR10 5FB,52.756116,1.3079458
LS4 2PA,LS4 2PA,53.811005,-1.5831691
LU7 4AX,LU7 4AX,51.905203,-0.64879863
EC2A 4NE,EC2A 4NE,51.525615,-0.083628296
N1 4JL,N1 4JL,51.544333,-0.076741469
RG7 8NN,RG7 8NN,51.361963,-1.1633394
WR10 1AT,WR10 1AT,52.108911,-2.0741449
RM12 6RP,RM12 6RP,51.550228,0.21794722
PE13 2DF,PE13 2DF,52.669339,0.17288668
BS9 3BY,BS9 3BY,51.49327,-2.618881
BR5 3QB,BR5 3QB,51.390766,0.10923363
N1 7GU,N1 7GU,,
SL4 5HJ,SL4 5HJ,51.484791,-0.64078
L20 0EF,L20 0EF,53.464713,-2.9718598
BR5 3QB,BR5 3QB,51.390766,0.10923363
BR5 3QB,BR5 3QB,51.390766,0.10923363
W12 0BZ,W12 0BZ,51.516112,-0.22550438
DL1 4RS,DL1 4RS,54.512461,-1.52256
SW15 2BF,SW15 2BF,,
ST14 7DW,ST14 7DW,52.904632,-1.8769583
WD18 0LH,WD18 0LH,51.651125,-0.40892368
HP2 6LF,HP2 6LF,51.779155,-0.44952183
RM6 6ED,RM6 6ED,51.570996,0.13983316
MK4 4SY,MK4 4SY,52.007689,-0.81077181
BB5 0JN,BB5 0JN,53.745257,-2.3811251
OL8 2XE,OL8 2XE,53.530006,-2.0896918
M24 2LX,M24 2LX,53.554351,-2.1865441
M24 2LX,M24 2LX,53.554351,-2.1865441
SG4 9TS,SG4 9TS,51.946124,-0.27574667
HP23 4EY,HP23 4EY,51.795009,-0.67459974
DE11 9QG,DE11 9QG,52.765591,-1.5609808
BL4 9SN,BL4 9SN,53.539289,-2.4066131
B18 6LE,B18 6LE,52.489001,-1.9129632
TR1 2QU,TR1 2QU,50.263107,-5.0516299
KA7 1BX,KA7 1BX,55.462707,-4.6342477
CH60 7TF,CH60 7TF,53.330257,-3.1040035
BL3 5QX,BL3 5QX,53.568221,-2.4613546
BL9 9AR,BL9 9AR,53.584795,-2.2938354
GU51 1BW,GU51 1BW,51.292363,-0.86128089
CH1 2LQ,CH1 2LQ,53.189783,-2.8973521
SO51 8BW,SO51 8BW,50.989051,-1.4982962
TA4 3SF,TA4 3SF,51.08268,-3.245736
YO30 4XF,YO30 4XF,53.988231,-1.0984577
DN32 0HQ,DN32 0HQ,53.56147,-0.087147766
WC2E 9LY,WC2E 9LY,51.512352,-0.12540278
RG7 8NN,RG7 8NN,51.361963,-1.1633394
N4 2GL,N4 2GL,,
LE4 7PY,LE4 7PY,52.665245,-1.0966388
B29 6HX,B29 6HX,52.437829,-1.9399979
LU7 9LW,LU7 9LW,51.931282,-0.58483272
LE17 4DD,LE17 4DD,52.452489,-1.2036221
WF1 3QQ,WF1 3QQ,53.697044,-1.5006158
N1 7GU,N1 7GU,,
NW4 3RJ,NW4 3RJ,51.57741,-0.21875941
KT23 4AA,KT23 4AA,51.278733,-0.3733314
LS7 3QB,LS7 3QB,53.830797,-1.5390019
SL4 1AT,SL4 1AT,51.479943,-0.60996248
M14 7HR,M14 7HR,53.448558,-2.2458857
SE13 7TR,SE13 7TR,51.465832,-0.022958985
WR14 1TZ,WR14 1TZ,52.133194,-2.3245633
SW9 0FG,SW9 0FG,,
BB6 8AD,BB6 8AD,53.803419,-2.4674416
B1 1EQ,B1 1EQ,52.474769,-1.8996381
SE6 1DG,SE6 1DG,51.443621,-0.00972958
WA8 9PH,WA8 9PH,53.380073,-2.7514832
TR4 8UN,TR4 8UN,50.286426,-5.1545779
IV2 5HX,IV2 5HX,57.4647,-4.1843715
SW6 2PX,SW6 2PX,51.479051,-0.19347494
KT14 7QT,KT14 7QT,51.338808,-0.47460321
GU21 3DN,GU21 3DN,51.322137,-0.58873321
M13 9AX,M13 9AX,53.46368,-2.2160595
PE33 0PJ,PE33 0PJ,52.709079,0.4101891
B33 8RS,B33 8RS,52.478684,-1.8084013
NP25 5JA,NP25 5JA,51.807196,-2.7297488
SW11 3BY,SW11 3BY,51.470509,-0.17091878
SM6 9NU,SM6 9NU,51.352236,-0.1456032
NW6 3RR,NW6 3RR,51.544334,-0.19045789
DN32 0HQ,DN32 0HQ,53.56147,-0.087147766
N11 1GN,N11 1GN,51.625348,-0.15186894
TW9 2RD,TW9 2RD,51.463507,-0.30329811
W1G 6PU,W1G 6PU,51.520839,-0.15134622
WN3 6JN,WN3 6JN,53.521291,-2.668958
DY5 1XE,DY5 1XE,52.485714,-2.1144068
DT6 3QP,DT6 3QP,50.733677,-2.7598223
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
SL4 1AT,SL4 1AT,51.479943,-0.60996248
BR2 9UW,BR2 9UW,,
LE1 4NF,LE1 4NF,52.638317,-1.1422949
WA15 0HT,WA15 0HT,53.364093,-2.3110072
DG2 7DR,DG2 7DR,55.060929,-3.6094906
SK4 2LL,SK4 2LL,53.416629,-2.1693597
SK4 2LL,SK4 2LL,53.416629,-2.1693597
GU2 4HP,GU2 4HP,51.234877,-0.57779643
IG10 4PQ,IG10 4PQ,51.63516,0.047503587
SE6 1EQ,SE6 1EQ,51.435731,-0.00686408
M14 5HS,M14 5HS,53.452533,-2.2170569
N1 7GU,N1 7GU,,
SE8 5NN,SE8 5NN,51.483254,-0.035989005
N1 7GU,N1 7GU,,
SE1 7UW,SE1 7UW,51.499564,-0.11306141
E15 1DZ,E15 1DZ,51.551237,-0.001833686
ST16 1TD,ST16 1TD,52.829324,-2.1265448
SL9 7JY,SL9 7JY,51.579074,-0.55586503
SR4 6UU,SR4 6UU,54.906841,-1.4173732
HR1 4NP,HR1 4NP,52.008987,-2.617042
FY4 2RH,FY4 2RH,53.774655,-3.0282323
HA6 3NT,HA6 3NT,51.612859,-0.4145083
FK9 4TU,FK9 4TU,56.128167,-3.9599009
PA1 1XQ,PA1 1XQ,55.842525,-4.4234392
LU3 2LJ,LU3 2LJ,51.906714,-0.44019065
CO1 2TP,CO1 2TP,51.890204,0.91785343
CO16 8DX,CO16 8DX,51.803333,1.1269901
MK16 8AR,MK16 8AR,52.086949,-0.72094898
TN24 8DH,TN24 8DH,51.150602,0.88462057
S14 1GX,S14 1GX,53.3462,-1.4463211
IG11 0GU,IG11 0GU,51.523081,0.10859609
CM1 3WT,CM1 3WT,51.739878,0.4314924
SE18 6LF,SE18 6LF,51.491126,0.067909388
CA8 9EX,CA8 9EX,54.862797,-2.7710491
CF5 5BQ,CF5 5BQ,51.481842,-3.2350979
BN1 1UF,BN1 1UF,50.823508,-0.13959598
G41 3LB,G41 3LB,55.827615,-4.2829722
SW13 9DL,SW13 9DL,,
SW16 2BF,SW16 2BF,51.426968,-0.1305104
BT38 8YF,BT38 8YF,,
SA7 9LA,SA7 9LA,51.651532,-3.9139062
B28 8AB,B28 8AB,52.436801,-1.8465485
CV1 4JE,CV1 4JE,52.420232,-1.5049822
CR0 3EX,CR0 3EX,51.388596,-0.12208565
N1 7HS,N1 7HS,51.532656,-0.09077244
G15 6DX,G15 6DX,55.906639,-4.351422
TN9 1NR,TN9 1NR,51.198474,0.27675992
W6 8LH,W6 8LH,51.485684,-0.21736699
EX2 5QN,EX2 5QN,50.720011,-3.4814985
LE2 3HH,LE2 3HH,52.613495,-1.1069348
